name,latitude,longitude
Strzelnica czołgowa,53.4934567,16.5615736
Podniebni Łowcy,50.2752459,18.9947106
Mysia Wieża,50.6423727,17.4403895
Pomník obětem 1. světové války,49.1088759,17.699135
Pomník obětem 1. světové války,49.0923663,17.665416
Park Linowy Kozienice,51.597661,21.5407116
Jama Bazyliszka,50.2751658,18.9877284
Алея метасеквоі гліптастрабападобнай,52.0937362,23.6732344
Śluza Dębowo,53.6098639,22.9305173
Ruiny młyna,52.6704002,16.6712623
Pomník obětem 1. světové války,49.2161076,17.4855339
Pomník obětem 1. a 2. sv. v.,49.2732376,17.9649558
"Szyb ""Józef"" kopalni Matylda",50.1460077,19.3837132
Klatka szybowa (szola),50.4256221,18.8502066
Koło wodne,50.4258029,18.8491599
Zespół prądotwórczy parowy,50.4258876,18.849444
Pompa tłokowa,50.4259818,18.849507
"Pompa tłokowa typ - LK 5, 3/4"" x 10/40 SCZU",50.426021,18.8495316
Maszyna parowa napędzająca ekshaustor /wentylator ssący/ w koksowni,50.4262015,18.8494663
Maszyna wyciągowa parowa typ - bębnowy,50.4263225,18.8494806
Maszyna parowa tłokowa próżniowa z kołem zamachowym,50.4263015,18.849628
Maszyna parowa tłokowa próżniowa z kołem zamachowym,50.4263796,18.8496566
Maszyna wyciągowa parowa typ - KÖPPE,50.426519,18.8495396
Pompa parowa przyścienna,50.4264271,18.8496727
Silnik parowy tłokowy,50.4264515,18.8496802
Pompa parowa tłokowa typ Worthington,50.4264901,18.8496957
Dłutownica typ - PMZ 92,50.4265422,18.8497091
Zbiornik na powietrze sprężone,50.4265994,18.8497275
Kocioł parowy /walczak/ jednopłomieniowy,50.4266408,18.8497635
Maszyna parowa wyciągowa typ - KÖPPE K-7000,50.4267734,18.8497175
Zespół prądotwórczy parowy,50.4268724,18.8498792
Parowóz wąskotorowy typ - TYB 4,50.4268338,18.850082
Parowóz normalnotorowy bezpaleniskowy typ - TKbb,50.4268115,18.8502114
Parowóz wąskotorowy typ - T49 RYŚ,50.4267781,18.8503186
Parowóz wąskotorowy typ - LAS 49,50.4267333,18.8503679
Parowóz waskotorowy z tendrem typ - Px4,50.4267016,18.8504292
Parowóz wąskotorowy typ - T49 RYŚ,50.426655,18.8504689
Parowóz normalnotorowy typ - TKh 12,50.4266026,18.8505182
Wagon cysterna,50.4265416,18.8505216
Walec drogowy parowy,50.4264441,18.8504943
Kolejowy samobieżny żuraw parowy,50.4263228,18.8504867
Kocioł parowy lokomobilny typ LN-2,50.4262433,18.850461
Kriepitzer Schlumpfenstein,51.2308571,14.1552502
wieżyczka meteorologiczna,53.9309347,14.4466271
Punkt Oporu Turośl,53.382083,21.7442467
Ławka Przyjaźni,54.3283874,18.1022964
Sikawka konna,52.8670753,14.4747841
Star 25,52.8670963,14.4747799
Unnamed,52.9760195,16.1283915
Mikojan MiG-21MF,50.0768046,19.9906555
Mikojan MiG-21UM,50.0768046,19.9908191
Margański & Mysłowski EM-10 Bielik,50.0768335,19.9899353
Ofiarom faszyzmu 1939-1945,50.2276212,19.2144296
Mini-tężnia solankowa,53.1053938,18.0376109
Stary Wóz,51.2655401,17.0517683
Przełom Unieści,54.1376019,16.4136809
Міст закоханих,49.2739799,23.5013009
Havířské jámy,49.8642909,15.6366796
Pomník obětem 1. sv. v.,49.1062415,17.8094708
Pamięci ofiar niemieckich obozów koncentracyjnych i obozów zagłady 1933-1945,51.2361569,22.5753977
Pomník obětem 2. sv. v.,49.1780132,17.9831161
Pomník obětem I. sv. v.,49.1206021,17.8812756
Pomník obětem 1. a 2. sv. v.,49.1222618,17.8797347
Pomník obětem 1. sv. v.,49.0901116,17.9263397
Makieta Kietrza,50.0793178,18.0019905
Pomník obětem 1. sv. v.,49.1047206,17.6195803
Парк валуноў,52.0832068,23.6842859
Арка Гарадскі сад,52.0857027,23.6863743
Сквер старадаўніх ліхтароў,52.0853219,23.6852134
Pohádkový les,50.7026559,14.9797655
Kamień Moltkego,50.8505898,15.5558335
Unnamed,49.5851536,21.4042975
Obelisk Pamięci Żołnierzy Polskich,51.8549962,16.4940993
Ławeczka Edmunda Bojanowskiego,51.8842233,17.070879
Unnamed,51.8841455,17.070702
vůdcům Valašského povstání,49.3104879,17.7626281
založení hasičského sboru,49.310522,17.7626329
Unnamed,52.2438838,14.7086421
Pomník 17. listopadu 1989,49.3108682,17.7561671
Pomnik Alberta Leo Schlagetera,53.5905615,15.3162826
"Zapora wodna ""wióry""",50.9582178,21.1945313
Trynosy - Słoneczna Wioska,52.876723,21.7769228
Kräuterschnecke,51.3248149,14.3437364
Skrzydło samolotu Messerschmitt Me 323 Gigant,50.4256591,23.2990069
Černá brána,50.9008959,14.3893151
skalní amfiteátr,50.6005513,14.262743
Unnamed,49.0148008,14.5978152
Unnamed,49.0149435,14.5970029
Unnamed,49.0148112,14.5969835
Unnamed,49.0151408,14.5968543
Unnamed,49.0152047,14.596718
Unnamed,49.0153681,14.5966142
Unnamed,53.3726218,14.6237151
Unnamed,53.3724904,14.6239111
Magnolie,52.2433763,17.0909791
Orzeł,51.2318079,22.5871015
Borek bartny,53.6099215,22.8303428
Pomník padlým v 1. sv. v.,49.3015844,17.669939
Pomník T. G. M.,49.3022652,17.6696729
Dom na strome,49.0896023,19.2843587
Pomnik pamięci Polaków rozstrzelanych przez okupanta Hitlerowskiego,50.8871671,20.604275
Kaskada i ruiny mostu na Pacynce,51.4485077,21.2301122
Grota smoka,49.9153969,18.7641871
Obelisk,51.3108282,20.9833959
Janusowa Straż,51.3129311,20.9820018
Janusowa Straż,51.3129257,20.9820688
Mauzoleum grobowe rodziny Hoffmeister,51.6716896,16.0374709
"Kotwica statku ""Mielec""",50.2838823,21.4116786
Księgarnia Dębickich,50.2864083,21.4211606
Tiergarten,52.5418694,14.0452791
Wiatraki w Koszutach,52.2307089,17.2006483
Вилла Брандес,54.6417564,21.8026735
Vodná Pucheľova píla,49.356504,19.1755354
Aleja Lipowa,54.0729093,21.5828352
„Przed Bitwą Warszawską 1920”,51.9668151,20.1508299
Thrill Park,50.0852717,14.4239185
Palác Euro,50.0837708,14.4235699
Tereska Kosibianka,49.6577557,21.1564133
"Kościerska kolej lilipucia ""Romek""",54.1203565,17.9960367
psí hřbitov,50.4919921,15.1350491
psí hřbitov,50.4917305,15.1359692
"Zakręt ""Gemeły""",51.5254225,23.5211982
Iluzja Park,49.2948852,19.9505234
Грёза Хутор,54.4422221,21.7387667
Lavička Andreja Plávku,49.1344622,19.3959523
Piernikarnia Śląska,50.7284631,16.8438596
Aleja grabowa,53.0446837,15.2430417
Wyjście z bunkra,54.2048475,18.1070905
Łada Samara,51.642669,20.1314317
Łada 1300,51.6426833,20.131462
Wartburg 353,51.6427008,20.1314993
Wartburg 1000,51.6427145,20.1315285
Zaporożec ZAZ,51.6427304,20.1315624
Dacia 1310,51.6427447,20.1315928
Trabant 600,51.6427651,20.1316362
Trabant 601,51.6427788,20.1316655
Moskwicz 408,51.6427968,20.1317036
Moskwicz 407,51.6428104,20.1317325
Skoda 105 S,51.6428297,20.1317737
Skoda Octavia,51.6428427,20.1318013
Mikrus,51.6428619,20.1318423
Fiat 126p,51.6428752,20.1318705
Zastawa 750,51.6428933,20.1319091
Zastawa 1100P,51.6429066,20.1319374
Syrena 105 L,51.6429241,20.1319747
Syrena 100,51.6429369,20.132002
Polonez FSO,51.6429561,20.1320426
Polonez Caro,51.64297,20.1320724
Warszawa 203,51.643033,20.1322064
Warszawa M20,51.6430195,20.1321776
Fiat 125MR,51.6429894,20.1321135
Fiat 125p,51.6430013,20.132139
Wołga M21,51.6426494,20.13139
Wołga M24,51.6426368,20.1313631
zabytkowe łódzkie tramwaje,51.7542043,19.3809896
Wieża Straży Pożarnej,49.6882894,19.1991649
"Zimowa Zagroda dla kóz, owiec, świń",49.6826487,19.2031453
Kury Jedwabiste,49.6829133,19.2029643
"Mały wybieg dla koni,osłów",49.6829003,19.2028248
Duży wybieg dla koni,49.6830851,19.2028195
Stajnia,49.6827623,19.2029616
Tramwaj Duwag M8C,53.1333499,17.9893411
Napis Żywiec,49.6889106,19.2032044
Weihnachtsbläser Sandow,51.7657069,14.3500556
Relikty Mostu Weisera,54.3825791,18.5769117
Klasztor Zakonu Braci Mniejszych Franciszkanów we Wronkach,52.7111168,16.376052
Unnamed,50.9263049,16.7582569
Unnamed,50.9263254,16.7582694
Kámen slunovratů,49.4036782,18.0331764
Latarnia Greifswalder Oie,53.9156726,14.4341086
Stocznia Gdańska,53.9154484,14.4343768
Latarnia Uzava,53.9157393,14.4343089
Latarnia Nida,53.9157106,14.4343076
Latarnia Bengtskär,53.9158338,14.4343144
Dom Bractwa Czarnogłowych,53.9157421,14.4343734
Latarnia Kõpu,53.9157914,14.4343611
Kościół w Trzęsaczu,53.9156759,14.4341848
Latarnia Długi Jan w Ottenby,53.9157445,14.4341786
Latarnia Christiansø,53.9157013,14.4341628
Latarnia w Świnoujściu,53.915667,14.4341628
Latarnia w Bałtyjsku,53.9156831,14.4342781
Brama Holsztyńska,53.9156359,14.4340949
Brama Brandenburska,53.9154941,14.4340517
Zamek w Malborku,53.9154003,14.4341361
Żuraw Gdański,53.9154844,14.4343419
Zamek Skokloster,53.9158274,14.4340894
Zamek Kalmarski,53.9159134,14.4341519
Katedra w Helsinkach,53.9158896,14.4343748
Pałac Kadriorg,53.9157789,14.4344379
Sobór Zmartwychwstania Pańskiego,53.9158492,14.4345374
Zamek Rosenborg,53.9157021,14.4339708
Zamek w Schwerinie,53.9154807,14.4338494
Kolumna Zwycięstwa,53.9155619,14.433979
Zamek Książąt Pomorskich w Szczecinie,53.9155898,14.4342006
Pałac w Jełgawie,53.9156936,14.4344585
Bazylika Archikatedralna św. Stanisława i św. Władysława,53.9156201,14.4343638
Łaskawiec,50.1750184,19.8495372
Pomnik Wdzięczności w Końskich,51.1918856,20.4022579
Мост,54.7024275,20.5145395
Pomník obětem 1. a 2. sv. v.,49.9201543,16.8407616
Pomník obětem 1. a 2. sv. v.,49.9201096,16.8407847
Pomník obětem 1. sv. v.,49.0589468,17.3107425
Murawa ciepłolubna,52.8461448,14.2314523
Murawa ciepłolubna,52.8446699,14.227205
Pomník obětem 2. sv. v.,49.2937646,17.2305715
Pomník obětem sv. válek,49.2927625,17.2333863
Świecąca ścieżka rowerowa,54.1477675,20.5590164
"Ringstand 58c ""Tobruk""",52.5906067,18.9925964
Tidal Wave Twister,50.0008664,19.3995418
viklan,50.5219014,14.5725455
Groby żołnierzy I wojny światowej,51.8104403,19.7607234
Tężnia Solankowa,53.2085844,23.3386409
Kamienne żarna,51.1157303,17.0395693
Pomnik Powstańców Styczniowych,51.0128653,19.7637123
Pomník obětem 1. sv. v.,49.0569202,17.7380781
Ujście Bezimiennej,54.8253642,17.9156103
Ujście Piaśnicy,54.8331182,18.063311
Liedertafel,51.2370904,14.0048057
Podświetlane kręgi z archiwalnymi zdjęciami Rynku Kościuszki,53.1323531,23.1593509
Zespół pałacowo-folwarczny w Brzezince Średzkiej,51.2157688,16.8257493
Svatopluk Čech,49.0132485,17.1268138
Maszyny Rolnicze,51.3783754,16.8557873
Zagroda ze zwierzętami,51.3787638,16.8570748
Unnamed,51.3361368,18.6232772
Kamień Brygidy,50.4917453,16.7346046
MIŁOŚĆ,52.1182774,20.656786
"Bóg, Honor, Ojczyzna",52.1844595,19.4531071
Mogiła wojenna 7 nieznanych żołnierzy armii rosyjskiej,51.6029085,19.3767096
Zabytkowy most,49.673909,21.7663702
Stara Błotnica,51.5460308,20.9744486
Bunkre Štábu 3. Českoslovesnkej Brigády,49.396582,21.7045358
Unnamed,51.1629144,21.2362893
Pogorzelisko,51.3631659,21.0833474
Lokomotywa SM03-189,52.19587,20.8810597
Kabina lokomotywy EU07-483,52.1957594,20.8809214
Zabytkowa aleja lipowa,53.6397291,15.5313928
Gong alarmowy z butli po chlorze z czasów I wojny światowej,52.0754451,20.1641088
Pamiątka Niepodległości,51.3750261,20.6488466
SKOT,53.4794298,20.3207143
Skałki Przysuskie,51.3514887,20.5994216
"Dawna Leśniczówka ""Rawicz""",51.3313892,20.5944514
strach,49.1998336,22.2499266
Liane,50.8065083,14.0462503
Tunnel,50.7893795,14.0280965
kolumny,50.8424975,15.779083
Шахта Франца Йосифа,49.2852475,23.4230527
Szyb Wschodni II KWK „Kleofas”,50.2597023,18.9858162
Unnamed,49.4067272,23.3875572
Czterech Polaków zamordowanych 20.02.1943,49.6639457,19.0665728
Unnamed,50.0361151,19.4755159
Grodzisko w Jeglińcu,54.3087368,23.1375007
Barokní most,50.3370316,15.8210243
Unnamed,51.1125717,17.0381827
Wypas owiec,52.7288797,15.1934352
Unnamed,52.4037612,23.8197451
Bród na Grabii,51.5226512,19.0107612
Fuego,50.0019124,19.4019734
Wyschnięte jezioro,51.2415533,18.2533906
Unnamed,50.8273452,21.2700138
pomnik Stanisława Moniuszki,50.3437629,18.9207546
Павичі,49.2729025,23.5131101
Лань,49.2736073,23.5141943
Павичі,49.2731296,23.5128641
Качки,49.2737382,23.5139049
Řízená střela,50.4647407,15.4924567
Papugarnia,53.9287776,14.4490229
Świat Dinozaurów,53.9322544,14.450283
zabytkowy wóz strażacki,51.2503512,20.0368446
Pomník T. G. M.,49.2601563,17.7913186
Pomník obětem 1. sv. v.,49.3771991,17.4023546
Unnamed,49.3778244,17.4022913
Гістарычны будынак аддзялення Брэсцкай чыгункі,52.1020278,23.6843672
Makieta Staromiejskiego Układu Urbanistycznego Rawicza,51.6092108,16.8581557
obětem 1. světové války,49.1621233,18.0841337
"Kurhany sprzed 3,5 tys. lat",51.5811361,18.4951049
Unnamed,49.2791797,23.5055751
Ringstand 58c,52.2218427,20.9677504
Ringstand 58c,52.2209648,20.9714784
Kapliczka przydrożna z Bielin (XIX w.),50.7653265,20.4359329
Unnamed,50.7631105,20.4348286
Unnamed,49.2278818,16.5096087
Unnamed,49.2138303,20.9591305
Grobowiec,54.5015691,17.5277295
Unnamed,49.6088637,19.9448891
Pomnik Wincentego Janasa,50.3214449,18.8574098
Pomník obětem 1. sv. v.,49.1209061,17.6907527
Pomník ruskému vojákovi,49.120927,17.6906244
Pomník Václava Mizery,49.1243984,17.6918015
Minimurale Radomian,51.4040568,21.1504995
Matka Boska Niepokalanie Poczęta,49.219435,20.016502
Basteja zamku Prószkowskich,50.5770243,17.8693958
Unnamed,49.5520478,19.8170301
Falochron zachodni Kanału Piastowskiego,53.8072825,14.3374488
Mistrz Twardowski,53.1220747,18.0012055
Kamieniołom nieczynny,50.4089279,16.4098413
Autodrom,50.8978207,20.8573275
Łódeczki,50.897413,20.8572417
Zorbing,50.8973995,20.8573919
Dmuchańce,50.8977666,20.8578881
Witamy w Lubinie,53.8755459,14.4278788
Medvedí brloh,49.1129141,19.7990624
Vtáčie hniezdo,49.1114314,19.8005015
Zážitkový chodník bosou nohou,49.1093343,19.8021522
Dawna Strzelnica,54.6112051,18.8151964
Strzelnica,54.6142781,18.8156382
Пам’ятник льотчику,49.368413,23.9367266
Пам’ятник Тарасові Шевченку,49.3686567,23.9371008
Brama Grodkowska,50.6484972,17.4410357
500 гадоў,52.2664656,23.5887414
Ogniskowanie fal dźwiękowych B,49.4117995,20.9622788
Ogniskowanie fal dźwiękowych A,49.411639,20.9622681
Platforma obrotowa,49.4107335,20.9626224
Kalejdoskop od środka,49.4108054,20.9625476
Wahadło Macha,49.4108446,20.9624911
Osobisty środek ciężkości,49.4107648,20.9625935
Rezonans akustyczny,49.4108702,20.9624569
Winda do ziemi,49.4114675,20.9619516
Podnośnik Pneumatyczny,49.4120657,20.9610763
Półkule Magdeburskie,49.4121261,20.9610513
Działo powietrznych pierścieni wirowych,49.4119456,20.961088
Lustrzany sześcian,49.4120302,20.9610856
Powierzchnia swobodna wirującej wody,49.4127007,20.9598265
Prawo Pascala,49.4126356,20.9598122
Wir,49.4125974,20.9598485
Przelewanie wody,49.4126582,20.9598189
Nurek Kartezjusza,49.4127269,20.9598381
Hladový kámen v Labi,50.705692,14.197161
Hladový kámen,50.7825749,14.2078325
Hungerstein,50.949355,14.017302
Hunger Stone,50.919913,14.072226
Hunger Stone,50.849096,14.216029
Pomnik Skrzydła morza,53.1351159,18.0062888
Údolie smrti,49.3618611,21.5927381
Верстовой столб,54.3864784,20.6407959
mlýnky brand,50.8076702,14.4212364
Entrance Arch,50.081566,16.7667029
Monument,50.0812689,16.7678739
Nižný Tajch,49.0040608,19.1416162
Izba Tradycji Młynarskich,51.3813421,17.1821272
Całoroczne Akwarium Zewnętrzne,51.5194599,17.27537
ČIRČ,49.2899485,20.9115902
Unnamed,51.1944022,15.4018415
Klatka błazna,50.5908751,21.00136
Groby pątnicze 1792,50.8325166,19.4179683
Памятник Фундуку,54.9420455,22.4902379
Forstfestplatz,51.2667391,14.119066
Надмагілле,52.5661811,23.6091502
"Памятный знак ""Водонапорная башня""",54.9654906,20.4963792
Unnamed,50.4481526,14.4289468
Działo artylerii,51.9788255,21.2159835
Działo artylerii,51.9787164,21.2159603
Pomnik Friedricha Dewischeita,54.0436362,21.7541252
Цмок,52.0826056,23.6982793
Pomnik Odzyskania Niepodległości,50.6719324,22.670447
Rzeźby z drewna,50.5892001,21.0010942
Na Fali,51.6561513,21.6941449
Bajkowe Safari,51.6560169,21.6941076
Farmaland,51.6562623,21.6937388
Kolejka Wesołe Kaczuszki,51.656099,21.6935312
Karuzela Łancuchowa,51.655978,21.693828
Zakątek Farmusia,51.6553863,21.6937968
Meble Olbrzyma,51.6570617,21.691527
Lasek Doświadczeń,51.6570103,21.6942626
Szlak Trapera,51.6567702,21.6937148
Rajskie Ptaki,51.6567709,21.6930948
Mini Tyrolki,51.6572365,21.6933531
Statek Piracki,51.6571627,21.6934233
Ścieżka Złudzeń,51.6570225,21.6931444
Lewitujący Kran,51.6572444,21.6924129
Pfeng-Pauline,51.0259194,14.2139291
Wodowskaz na rzece Bug,51.5514452,23.5663432
Ogrody Paulińskie,51.54686,23.5570165
Unnamed,51.1132165,17.0247758
Okrsek starých řemesel,49.3070408,16.6772233
Pomník Stanislava Kužely,49.146412,17.8041957
Lokomotywa Ty45-421,50.4296456,19.3923677
Pomník obětem holokaustu,49.1544201,17.8039219
Parczewski Krzywy Las,51.506194,23.0997908
Malé Šance,49.5170534,18.8655438
Unnamed,52.2648271,23.4302107
Erinnerungsstücke aus den Tagebauen Bluno und Spreetal: Lore und Baggerschaufel,51.5216743,14.2318815
Wiewiórczak trójbarwny,54.4142671,18.5345421
Antylopowiec szablorogi,54.4107279,18.5331172
Park Linowy Gibon,54.0849463,15.0341113
Park Linowy Revolta,54.1013052,15.1266136
Paintball Mielno,54.2559227,16.0497229
Park Linowy Nad Bałtykiem,54.4337504,16.3909016
Daniel zwyczajny,54.4154844,18.5313324
Unnamed,49.703143,14.3482951
Josef Vágner,50.4316689,15.7956976
Dzioboróg kafryjski,54.4162604,18.5346003
Kapodziób,54.4162504,18.5342551
kłody bartne,51.9316235,15.9254068
Кветка-парк,52.0972639,23.7591166
Trójstyk województw,53.1518615,19.7615346
Ścieżka historii Wrocławia,51.1125404,17.0379499
Surykatka,51.1041654,17.0740486
Дом Пастора,54.8270763,22.088759
Здание молочного завода Краупишкена,54.8230767,22.0808219
Здание вокзала Краупишкена,54.8222903,22.0797472
Руины Кирхи Краупишкена,54.8274194,22.0889535
"Здание отеля ""Глюк ауф""",54.8748929,19.9375561
Здание вокзала Пальмникена,54.8710112,19.942433
Водонапорная башня Пальмникена,54.8709083,19.9415821
Altanka Filozofów,51.3369487,16.8187742
Obelisk - Pater Francisus Jordan,51.3352889,16.8166552
Pomnik Przyrody - Dąb Szypułkowy,54.2145866,21.7354592
Ścieżka przyrodnicza – głazy narzutowe,52.1765427,20.8061131
Zapora w Kotlinach,51.6366533,19.7120939
Pomník obětem 1. a 2. sv. v.,49.0666517,17.9159968
Усадьба Шёнвизе,54.6448027,21.4934946
Старый железнодорожный мост,54.7538868,22.0118374
Имение Альтхоф-Инстербург с парком и аллеей,54.6411916,21.7864548
Здание начальной школы имени Людвига Яна,54.6366068,21.8014189
Комплекс зданий гарнизонного лазарета,54.6338793,21.8228952
